id,name,year,metacritic_rating,reviewer_rating,positivity_ratio,to_beat_main,to_beat_extra,to_beat_completionist,extra_content_length,tags
1711950,GWENT: Rogue Mage (Single-Player Expansion),2022,,5,1.2139175257731958,8.5,18.75,44.41,35.91,PvE|Turn-Based Combat|Colorful|Medieval|3D|Puzzle|Turn-Based Strategy|Deckbuilding|Strategy|Card Battler|Fantasy|Card Game|2D|Logic|Singleplayer|Board Game
1274140,One Dreamer: Prologue,2020,,9,25.5,0.68,1.05,1.33,0.65,Soundtrack|Interactive Fiction|Story Rich|Atmospheric|Casual|Free to Play|Indie|Narrative|Game Development|Pixel Graphics|Linear|Adventure|2.5D|Logic|Singleplayer|Emotional|2D|Programming
540190,Tetropunk,2017,,6,3.3333333333333335,,,,,Soundtrack|Classic|Physics|Steampunk|Arcade|Casual|Puzzle|Indie|2D|Logic|Great Soundtrack|Singleplayer|2D Platformer
645090,Zup! 5,2017,,8,14.914634146341463,0.95,0.97,1.22,0.27,Horror|Fast-Paced|Action|Pixel Graphics|Trading Card Game|Physics|Puzzle|Nudity|Relaxing|Casual|Survival|Indie|Short|Singleplayer|Cute|2D|Minimalist|Difficult|Logic
562520,Attempt[42],2016,,5,1.196078431372549,1.22,,2.5,1.28,First-Person|Action|Platformer|Physics|Atmospheric|Puzzle|Walking Simulator|Relaxing|3D|Casual|Indie|Precision Platformer|Singleplayer|Colorful|Abstract|3D Platformer|Minimalist|Logic|Sci-fi
381170,Lost in Paradise,2015,,5,1.0810810810810811,,,3.57,3.57,Story Rich|Historical|Action|Adventure|2.5D|Atmospheric|Exploration|Puzzle|Walking Simulator|Beautiful|Relaxing|Crafting|Mystery|Survival|Fantasy|Indie|Singleplayer|Great Soundtrack|Realistic|Medieval|Education|Third Person|Family Friendly|Logic
399420,The Prism,2015,,5,2.2253521126760565,,,1.21,1.21,Platformer|Magic|6DOF|Sokoban|Dark|Atmospheric|GameMaker|Casual|Puzzle|Strategy|Indie|Pixel Graphics|Co-op|Logic|Adventure|Great Soundtrack|Singleplayer|Beautiful
1859610,Size It,2022,,5,1.3,0.03,,,-0.03,Indie|2D|Pixel Graphics|Difficult|Adventure|Logic|Singleplayer
1250790,Crafting Idle Clicker,2020,,5,0.9615384615384616,,,,,Automation|Strategy|Grand Strategy|Building|Management|Free to Play|Top-Down|Open World|Sandbox|Crafting|Clicker|Casual|Indie|Capitalism|Simulation|Idler|Abstract|2D|Logic|Economy
1334000,Wordle,2021,,8,5.196261682242991,1.26,2.27,2.23,0.97,Spelling|Relaxing|Fast-Paced|Physics|Puzzle|Casual|Word Game|Indie|Short|Family Friendly|2D|Simulation|Minimalist|Sports|Logic|Mouse only|Singleplayer|Early Access
1723260,CaseCracker,2022,,8,17.601941747572816,,8.33,12.0,12.0,Story Rich|First-Person|Hacking|Strategy|Adventure|Puzzle|Psychological Horror|RPG|Detective|2D Platformer|Early Access|Text-Based|Typing|Mystery|Casual|Singleplayer|Simulation|Realistic|Drama|Word Game|2D|Logic
1409710,Escape from Tatris,2020,,8,9.821428571428571,,,,,Military|Atmospheric|Management|Puzzle|Free to Play|Score Attack|Psychological Horror|Arcade|Casual|Survival|Indie|Perma Death|Singleplayer|Realistic|2D|Experimental|Logic|War|Wargame
271900,Hexcells Plus,2014,,8,17.4296875,8.46,8.63,10.31,1.8499999999999996,Relaxing|Touch-Friendly|Puzzle|Casual|Strategy|Indie|Short|Hex Grid|2D|Logic|Minimalist|Difficult|Great Soundtrack|Singleplayer
388390,"""Glow Ball"" - The billiard puzzle game",2015,,4,0.33663366336633666,,,,,Strategy|Physics|Atmospheric|Puzzle|Surreal|Top-Down|Beautiful|3D|Arcade|Casual|Fantasy|Indie|Logic|Colorful|Abstract|Pool|Minimalist|Stylized|Sports
2324230,Project Liminal Redux,2023,,6,2.5,,,,,Horror|First-Person|Adventure|Exploration|Puzzle|Psychological Horror|3D|Mystery|Survival Horror|Survival|Logic|Linear|Supernatural|Aliens|Mystery Dungeon|Dungeon Crawler|Hidden Object|Conspiracy|Stylized|Illuminati
1662990,Explosiver,2022,,,0.3333333333333333,2.92,,3.3,0.3799999999999999,First-Person|Crime|Strategy|Grand Strategy|Action|Adventure|Military|Cold War|Exploration|Third-Person Shooter|FPS|3D|Solitaire|Shooter|Realistic|Third Person|Loot|Cinematic|Logic|Wargame
534560,Ramify,2017,,7,6.75,,,,,Abstract|Cute|Story Rich|Atmospheric|Puzzle|Casual|Stylized|Isometric|Short|Indie|Logic|Minimalist|Linear|2.5D|Mouse only|Singleplayer|Difficult|Top-Down
1270570,All Over,2020,,7,8.333333333333334,,,,,Magic|Story Rich|Action-Adventure|Action|Adventure|2.5D|Turn-Based Combat|Exploration|Puzzle|Action RPG|CRPG|Controller|RPG|Dragons|Early Access|Crafting|Funny|Mining|Fantasy|Indie|Singleplayer|Hack and Slash|Loot|Family Friendly|Logic
1415660,TRADER LIFE SIMULATOR,2021,,6,3.5,,6.48,,,First-Person|Driving|Economy|Adventure|VR|Building|Physics|Exploration|FPS|Open World|3D|Survival|Indie|Life Sim|Simulation|Singleplayer|Realistic|Inventory Management|Education|Logic|Sandbox
487370,Akin,2016,,8,6.453125,3.3,5.08,6.74,3.4400000000000004,Relaxing|Sokoban|Physics|Clicker|Puzzle|Casual|Indie|Family Friendly|2D|Trading|Minimalist|Logic|Singleplayer
251210,Hive,2014,,8,5.878048780487805,,5.8,,,Multiplayer|Strategy|Puzzle|Local Multiplayer|Asynchronous Multiplayer|Female Protagonist|Early Access|3D|Casual|Tabletop|Indie|Singleplayer|Abstract|Turn-Based Strategy|Family Friendly|Turn-Based|Hex Grid|2D|Logic|Board Game
604780,aMAZE,2017,,8,4.534351145038168,1.0,1.17,1.43,0.42999999999999994,Fast-Paced|Side Scroller|Strategy|Old School|Adventure|Physics|Atmospheric|Puzzle|Relaxing|Classic|Casual|Indie|Short|Retro|Replay Value|Logic|Singleplayer|Simulation|Minigames|Colorful|Abstract|Cute|Addictive|Family Friendly|2D|Difficult|Experimental|Stylized
1485250,Frame of Mind,2021,,9,18.625,0.68,,0.84,0.15999999999999992,First-Person|Platformer|Physics|Atmospheric|Exploration|Puzzle|Free to Play|Walking Simulator|Surreal|3D|Mystery|Psychedelic|Logic|Linear|Singleplayer|Psychological|3D Platformer|Minimalist|Stylized
754120,Ninja Stealth 3,2017,,8,4.041666666666667,,,5.28,5.28,Action-Adventure|Strategy|Action|Adventure|Stealth|Puzzle|Free to Play|Top-Down|Collectathon|Female Protagonist|RPG|Nudity|Sequel|Sexual Content|Arcade|Casual|Indie|Singleplayer|Match 3|Ninja|Martial Arts|2D|Difficult|Logic
632000,CrossCells,2017,,8,5.650485436893204,3.29,3.23,3.76,0.46999999999999975,Puzzle|Casual|Strategy|Indie|Minimalist|Logic
1464200,Divine Stone,2020,,5,1.625,,,,,Story Rich|Side Scroller|Strategy|RTS|Stealth|Platformer|Atmospheric|Puzzle|Investigation|Detective|2D Platformer|Spelling|Cartoony|Logic|Hand-drawn|Interactive Fiction|Real Time Tactics|Experimental|Stylized
1124180,Rail Route,2021,,8,15.043478260869565,6.35,,,-6.35,Automation|Story Rich|Strategy|Level Editor|Building|Management|Puzzle|City Builder|Early Access|Sandbox|Relaxing|Transportation|Arcade|Trains|Casual|Time Management|Life Sim|Singleplayer|Simulation|Abstract|Education|Real Time Tactics|Immersive Sim|2D|Minimalist|Difficult|Logic|Economy
457480,Domino Sky,2016,,8,4.338709677419355,1.93,,2.49,0.5600000000000003,First-Person|Strategy|Action|Adventure|Physics|Puzzle|Tactical|FPS|Relaxing|3D|Casual|Moddable|Indie|Simulation|Singleplayer|Great Soundtrack|Realistic|Immersive Sim|Family Friendly|Logic
605230,Grey Hack,2017,,8,9.19626168224299,,,,,Automation|Hacking|Crime|Strategy|Adventure|Cyberpunk|Detective|Early Access|Programming|Text-Based|Massively Multiplayer|Typing|Indie|Simulation|PvP|Realistic|Education|Immersive Sim|2D|Logic|Sandbox
1077520,The Light Remake,2020,,8,8.982300884955752,2.02,2.48,2.82,0.7999999999999998,Horror|First-Person|Adventure|Atmospheric|Puzzle|Science|Walking Simulator|Surreal|Psychological Horror|Philosophical|Beautiful|Multiple Endings|Post-apocalyptic|Survival Horror|Indie|Psychedelic|Singleplayer|Simulation|FMV|Realistic|Mystery Dungeon|Cinematic|Logic|Sci-fi|Wargame
1238280,100 Doors Game - Escape from School,2020,,6,3.15,3.77,,10.5,6.73,Escape Room|Colorful|Puzzle|Casual|Free to Play|Multiplayer|Hidden Object|Stylized|Adventure|Female Protagonist|Logic|Singleplayer
1480370,Love Puzzle,2020,,5,0.952054794520548,0.2,,,-0.2,Character Action Game|Strategy|Dating Sim|Adventure|Atmospheric|Puzzle|Clicker|Casual|Indie|Linear|Singleplayer|Simulation|Match 3|Idler|Hand-drawn|Colorful|Cute|Anime|2D|Minimalist|Logic
1441570,Cubiscape 2,2020,,8,7.214285714285714,,,,,Strategy|Level Editor|Futuristic|Isometric|Free to Play|Turn-Based Tactics|Relaxing|3D|Casual|Singleplayer|Abstract|3D Platformer|Grid-Based Movement|Turn-Based Strategy|Family Friendly|Voxel|Minimalist|Logic|Board Game
1731490,Alien Hunt,2021,,,0.14285714285714285,,,,,Colorful|Physics|Exploration|Indie|2D|Pixel Graphics|Adventure|Logic|Singleplayer
2206580,Gravity Magician,2022,,6,2.6,,,,,Magic|Choices Matter|Puzzle|Casual|Dungeon Crawler|Indie|8-bit Music|Family Friendly|Pixel Graphics|Difficult|Logic|Singleplayer
1955330,Save Room - Organization Puzzle,2022,,9,42.146341463414636,1.41,1.53,1.63,0.21999999999999997,Horror|Gun Customization|Resource Management|Military|Management|Puzzle|Controller|Relaxing|Crafting|Survival Horror|Casual|Indie|Singleplayer|Hunting|Inventory Management|Grid-Based Movement|Sniper|Minimalist|Logic|War
444280,Alice's Patchwork,2016,,8,4.928571428571429,15.2,17.28,23.56,8.36,Strategy|PvE|Management|Puzzle|Relaxing|Funny|Casual|Fantasy|Time Management|Cartoony|Singleplayer|Emotional|Colorful|Cute|Family Friendly|2D|Difficult|Logic|Board Game
399430,Tinboy,2015,,5,1.6557377049180328,3.23,,,-3.23,Robots|Side Scroller|Action|Pixel Graphics|Trading Card Game|Platformer|Physics|Puzzle|Controller|2D Platformer|Casual|Indie|Tutorial|Precision Platformer|Singleplayer|2D|Difficult|Archery|Logic
655100,Oik 3,2017,,8,7.644444444444445,1.22,,2.42,1.2,Fast-Paced|Side Scroller|Strategy|Mouse only|Building|Physics|Puzzle|Sequel|Destruction|Relaxing|Clicker|Funny|Casual|Indie|Short|Singleplayer|Colorful|Abstract|Cute|Family Friendly|2D|Pinball|Minimalist|Difficult|Logic
416770,SquareCells,2015,,8,10.540229885057471,4.19,4.44,5.31,1.1199999999999992,Puzzle|Casual|Indie|Minimalist|Logic|Singleplayer
500940,Get The Gems,2016,,7,5.833333333333333,,,,,Action|Pixel Graphics|Old School|Exploration|Puzzle|Score Attack|Collectathon|1980s|Relaxing|Funny|Mining|Arcade|Casual|Indie|Retro|Grid-Based Movement|Family Friendly|2D|Logic
1254900,迷雾之夏-The Vigilant Villa,2020,,6,3.93,,,,,MOBA|Story Rich|Visual Novel|Adventure|Atmospheric|Puzzle|Investigation|Otome|RPG|Detective|Noir|Battle Royale|JRPG|Text-Based|Comic Book|Multiple Endings|Mystery|Sexual Content|Casual|Indie|Singleplayer|Psychological|Drama|Interactive Fiction|Anime|Word Game|Logic
1810870,Myths or Reality: Fairy Lands Collector's Edition,2021,,,0.6666666666666666,,,,,Magic|Visual Novel|Lore-Rich|First-Person|Crime|Creature Collector|Adventure|Atmospheric|Exploration|Puzzle|Investigation|Narration|Detective|Mythology|Relaxing|Mystery|Arcade|Casual|Hand-drawn|Colorful|Choices Matter|Hidden Object|Family Friendly|2D|Logic
1636910,Slikoban,2021,,7,17.0,,,,,3D Vision|Relaxing|Colorful|Sokoban|Abstract|Cute|3D|Grid-Based Movement|Casual|Puzzle|Isometric|Top-Down|Minimalist|Linear|Logic|Singleplayer
539460,Puzzle Cube,2016,,6,3.1818181818181817,,,6.33,6.33,Relaxing|Physics|Atmospheric|3D|Exploration|Casual|Side Scroller|Puzzle|Indie|Minimalist|Logic|Singleplayer
1629520,A Little to the Left,2022,76,8,7.474164133738602,3.24,4.07,6.55,3.3099999999999996,Multiplayer|Pixel Graphics|Cozy|Puzzle|Free to Play|Relaxing|Funny|Casual|Indie|Linear|Singleplayer|Wholesome|Hand-drawn|Colorful|Cute|Hidden Object|Family Friendly|2D|Logic|Cats
785890,Hexologic,2018,,9,22.7,2.2,2.74,4.46,2.26,Sokoban|Strategy|Level Editor|Mouse only|Atmospheric|Puzzle|Score Attack|Relaxing|Casual|Indie|Cartoony|Singleplayer|Great Soundtrack|Colorful|Abstract|Cute|Family Friendly|Turn-Based|Hex Grid|2D|Minimalist|Difficult|Logic|Trivia
1328840,Lost in Play,2022,,9,59.06382978723404,4.3,4.76,5.16,0.8600000000000003,Story Rich|Adventure|Modern|Atmospheric|Puzzle|Surreal|Controller|Female Protagonist|Comedy|Funny|Mystery|Casual|Fantasy|Indie|Cartoony|Logic|Linear|Singleplayer|Wholesome|Hand-drawn|Colorful|Cute|Choices Matter|Cartoon|Family Friendly|2D|Stylized
1767580,Twin Mind: Power of Love Collector's Edition,2021,,,6.0,,,,,Horror|Story Rich|Visual Novel|Crime|Adventure|Exploration|Romance|Puzzle|Investigation|Psychological Horror|Narration|Detective|Dark Fantasy|Mystery|Casual|Fantasy|Thriller|Linear|Singleplayer|Supernatural|Hand-drawn|Colorful|Dark|Hidden Object|2D|Logic
1507190,Machinika Museum,2021,,8,10.728813559322035,2.38,2.61,2.85,0.4700000000000002,Story Rich|First-Person|Futuristic|Adventure|Physics|Atmospheric|Puzzle|Science|Investigation|Narration|3D|Mystery|Indie|Short|Singleplayer|Aliens|Hidden Object|Logic|Sci-fi
568320,Pictopix,2017,,9,28.82857142857143,32.7,46.12,79.17,46.47,Relaxing|Colorful|Touch-Friendly|Education|Puzzle|Casual|Strategy|Indie|Family Friendly|Replay Value|2D|Pixel Graphics|Level Editor|Minimalist|Logic|Singleplayer
1480120,100 hidden eternals,2020,,8,11.8125,0.32,0.33,0.58,0.25999999999999995,Side Scroller|Creature Collector|Adventure|Puzzle|Surreal|Relaxing|Casual|Psychedelic|Logic|Choose Your Own Adventure|Hand-drawn|Abstract|Hidden Object|Family Friendly|2D|Minimalist|Experimental|Stylized|Illuminati
2203660,Crispy Puppy,2022,,6,2.2,,,,,Horror|Hero Shooter|Atmospheric|Precision Platformer|Survival Horror|Survival|Hidden Object|Indie|Shooter|2D|Pixel Graphics|Psychedelic|Difficult|Adventure|Artificial Intelligence|Logic|Singleplayer
263460,Girls Like Robots,2014,,6,2.3417721518987342,4.65,5.85,13.75,9.1,Robots|Adventure|Atmospheric|Romance|Puzzle|Character Customization|Female Protagonist|Comedy|Touch-Friendly|Funny|Casual|Indie|Singleplayer|Hand-drawn|Colorful|Cute|Family Friendly|2D|Difficult|Logic
1172510,Unlock The King,2019,,8,21.166666666666668,,,2.41,2.41,Sokoban|Strategy|Futuristic|Atmospheric|Puzzle|Isometric|Top-Down|Turn-Based Tactics|Casual|Tabletop|Singleplayer|Chess|Abstract|Grid-Based Movement|Minimalist|Difficult|Logic|Sci-fi|Board Game
1526780,Dark Podval,2021,,5,1.4,,,,,Horror|Story Rich|Side Scroller|Level Editor|Atmospheric|Puzzle|Isometric|Top-Down|Dynamic Narration|Text-Based|Mystery|Casual|Linear|Dark|Grid-Based Movement|Dungeon Crawler|Third Person|2D|Minimalist|Logic
1977230,Ralph's party RPG,2022,,6,1.75,,,,,Sokoban|Tactical RPG|Old School|Adventure|PvE|Team-Based|Strategy RPG|Action RPG|CRPG|Walking Simulator|Controller|Runner|Top-Down|Funny|Casual|Survival|Colorful|Cute|Turn-Based Strategy|Logic
391160,The Deletion,2015,,6,3.111111111111111,,,1.35,1.35,Action-Adventure|Side Scroller|Action|Platformer|Puzzle|Action RPG|Runner|2D Platformer|Arcade|Casual|Indie|Linear|Precision Platformer|Singleplayer|Colorful|Abstract|Family Friendly|2D|Minimalist|Difficult|Logic
1495670,Leaper,2020,,6,2.2142857142857144,,,,,Magic|Visual Novel|Adventure|Physics|Puzzle|GameMaker|Runner|Dark Fantasy|Casual|Survival|Fantasy|Logic|Hand-drawn|Colorful|Choices Matter|Loot|2D|Voxel|Stylized|Sci-fi
563150,interLOGIC,2017,,6,3.0833333333333335,1.32,,1.42,0.09999999999999987,Games Workshop|Relaxing|Puzzle|Casual|Level Editor|Indie|Retro|Pixel Graphics|Voxel|Difficult|Logic|Singleplayer|Match 3
454250,The Eyes of Ara,2016,,8,5.113207547169812,8.32,9.38,12.73,4.41,Story Rich|First-Person|Old School|Adventure|Atmospheric|Exploration|Puzzle|Investigation|Female Protagonist|3D|Mystery|Casual|Indie|Retro|Singleplayer|Great Soundtrack|Hidden Object|Difficult|Logic|Sci-fi
976010,I hate this game,2019,,8,14.277777777777779,2.42,3.24,4.62,2.2,Hacking|Pixel Graphics|Platformer|Puzzle|Memes|Comedy|Programming|Funny|Casual|Indie|Short|Dark Humor|Singleplayer|Great Soundtrack|2D|Minimalist|Difficult|Experimental|Logic
1296720,欢乐消消乐,2020,,4,0.5555555555555556,,,,,Magic|Casual|Indie|Logic|2D Platformer
2074530,SHAFTED,2022,,,6.0,,,,,Procedural Generation|Strategy|Futuristic|Resource Management|Turn-Based Combat|Building|Puzzle|Isometric|Tactical|Top-Down|Turn-Based Tactics|Singleplayer|Simulation|Aliens|Grid-Based Movement|Turn-Based Strategy|Logic|Economy|Sci-fi
1658650,Space Drone: Rescue Mission,2021,,7,6.0,4.0,10.0,,-4.0,Robots|Sokoban|Strategy|RTS|Futuristic|Modern|Puzzle|Science|Tactical|Casual|Indie|Singleplayer|Space|Colorful|Aliens|Grid-Based Movement|Real Time Tactics|2D|Minimalist|Logic|Sci-fi|Board Game
2166640,Family curse,2023,,8,14.8,1.2,,,-1.2,Horror|Story Rich|First-Person|Adventure|Demons|Atmospheric|Exploration|Puzzle|Psychological Horror|Narration|Dynamic Narration|Detective|Thriller|Psychedelic|Alternate History|Psychological|Idler|Drama|Lovecraftian|Logic
1372530,Fly Corp,2023,,8,6.189873417721519,,35.3,,,Strategy|Grand Strategy|RTS|Modern|Building|Management|Puzzle|Early Access|Transportation|Relaxing|Casual|Time Management|America|Simulation|Idler|Colorful|Abstract|Cute|Jet|Real Time Tactics|Family Friendly|2D|Minimalist|Experimental|Logic|Sandbox
1367760,AOD: Art Of Defense,2020,,6,3.5081967213114753,,,,,Strategy|Gun Customization|RTS|2.5D|Military|PvE|Building|Isometric|Multiple Endings|Post-apocalyptic|Moddable|Survival|Nonlinear|Tower Defense|Lovecraftian|Real Time Tactics|Tanks|2D|Logic|Wargame
1226510,Trigon: Space Story,2022,,5,2.150943396226415,,,,,Robots|4X|Procedural Generation|Story Rich|Nostalgia|Space Sim|Spaceships|Experience|Strategy|Faith|Action|Pixel Graphics|Futuristic|RTS|Tactical RPG|Adventure|Resource Management|2.5D|Unforgiving|PvE|Soundtrack|Turn-Based Combat|Traditional Roguelike|Action Roguelike|Atmospheric|Isometric|Science|Character Customization|Score Attack|Tactical|Real-Time with Pause|Artificial Intelligence|RPG|Time Attack|Turn-Based Tactics|Action RTS|1980s|3D|Mystery|Survival|Indie|Replay Value|Immersive|Perma Death|Simulation|Singleplayer|Nonlinear|Bullet Time|Space|Time Travel|Time Manipulation|Inventory Management|Abstract|Interactive Fiction|Online Co-Op|Aliens|Real Time Tactics|Difficult|Experimental|Logic|Sci-fi
2016110,Blaze in Space: Beat a-Maze,2022,,7,17.0,,,,,Fast-Paced|Rhythm|Strategy|Action|Electronic Music|Puzzle|Score Attack|Competitive|Controller|Top-Down|1980s|Racing|Flight|3D|Arcade|Casual|Retro|Logic|Precision Platformer|Space|Colorful|Abstract|Jet|Family Friendly|Difficult|Stylized|Sci-fi
719930,Super High Ball: Pinball Platformer,2021,,7,15.5,2.0,,,-2.0,Action|Adventure|2.5D|Parkour|Platformer|Physics|Puzzle|Character Customization|Score Attack|Runner|Top-Down|Asynchronous Multiplayer|Beautiful|2D Platformer|Early Access|Racing|3D|Arcade|Casual|Indie|Retro|Logic|Precision Platformer|Singleplayer|Colorful|Abstract|3D Platformer|2D|Pinball|Minimalist|Difficult|Stylized
1823540,Criminal Archives: City on Fire Collector's Edition,2021,,7,10.0,,,3.05,3.05,Story Rich|Visual Novel|First-Person|Crime|Adventure|Atmospheric|Exploration|Puzzle|Investigation|Narration|Detective|Noir|Relaxing|Mystery|Arcade|Casual|Thriller|Linear|Singleplayer|Realistic|Colorful|Hand-drawn|Dark|Choices Matter|Hidden Object|Family Friendly|2D|Logic
1078920,Main Assembly,2021,,8,6.923076923076923,,,9.0,9.0,Robots|Automation|Multiplayer|Games Workshop|Building|Physics|Management|City Builder|Science|Character Customization|Artificial Intelligence|Co-op|Early Access|Programming|Crafting|3D|Indie|Singleplayer|Simulation|Online Co-Op|Education|Immersive Sim|Family Friendly|Logic|Sandbox
1683300,CubePuzzle,2021,,5,0.75,,,,,3D Vision|Abstract|Physics|Choices Matter|Grid-Based Movement|Puzzle|Casual|Isometric|Indie|Short|Logic|Minimalist|Top-Down|Simulation|Singleplayer|Turn-Based Tactics
1289990,Alan's Automaton Workshop,2022,,8,4.689655172413793,,,,,Horror|Automation|Building|Steampunk|Education|Puzzle|Indie|2D|Psychological Horror|Logic|Simulation|Singleplayer|Sandbox|Programming
1425250,Gravity Field,2023,,8,4.475409836065574,,,,,First-Person|Action-Adventure|Strategy|Action|Adventure|Physics|Atmospheric|Puzzle|Isometric|Runner|Early Access|Flight|3D|Casual|Fantasy|Indie|Singleplayer|Bullet Time|Time Manipulation|Supernatural|Colorful|Choices Matter|Hidden Object|Experimental|Logic|Sports
2203700,Drag and Drop,2022,,6,2.857142857142857,,,,,Perma Death|Choices Matter|Puzzle|Casual|Indie|2D|Linear|Difficult|Logic|Singleplayer|Turn-Based Tactics
