steam_appid,name,developers,publishers,categories,genres,required_age,n_achievements,platforms,is_released,release_date,additional_content,total_reviews,total_positive,total_negative,review_score,review_score_desc,positive_percentual,metacritic,is_free,price_initial (USD)
2716730,MechAvenger,['Beegan Games LLC'],['Beegan Games LLC'],"['Single-player', 'Tracked Controller Support', 'VR Only']",['Action'],0,0,['windows'],True,2024-01-10 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,True,0.0
2716750,Rogue Galleon and the Haunted Treasure,['UnitGolem'],['UnitGolem'],"['Single-player', 'Steam Achievements']","['Action', 'Indie']",0,19,['windows'],True,2024-01-10 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,True,0.0
2716780,Total Control,['PGco'],['PGco'],"['Single-player', 'Family Sharing']","['RPG', 'Early Access']",0,0,"['windows', 'linux']",True,2024-01-10 00:00:00,[],5,2,3,0.0,5 user reviews,40.0,0,False,1.0
2716800,勇者mini,['Team Retry'],['Team Retry'],"['Single-player', 'Partial Controller Support', 'Family Sharing']",['Action'],0,11,['windows'],True,2023-12-28 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,False,1.99
2716810,Iskhaar3D,['Kaan Özgül'],['Kaan Özgül'],"['Single-player', 'Steam Achievements']","['Action', 'RPG', 'Simulation']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2716820,The Cursed Tower of Lust,['totomel'],['Dieselmine'],"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Family Sharing']","['Indie', 'RPG']",0,15,['windows'],True,2024-02-09 00:00:00,[],8,2,6,0.0,8 user reviews,25.0,0,False,16.99
2716830,Don't! Fret,"['Antic Games', 'Scary Kid Studios']",['Digital Pajamas'],"['Single-player', 'Steam Achievements', 'Captions available']","['Action', 'Adventure', 'Indie']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2716870,Zodiac Landing,['IdeaCompound'],['IdeaCompound'],"['Single-player', 'Full controller support', 'Family Sharing']","['Casual', 'Indie']",0,0,['windows'],True,2023-12-25 00:00:00,[],1,0,1,0.0,1 user reviews,0.0,0,False,0.99
2716940,Battle Sister Leah,['キラ☆タマ'],"['072 Project', 'News']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'RPG']",0,0,['windows'],True,2024-10-04 00:00:00,[],17,15,2,7.0,Positive,88.2,0,False,19.99
2716960,PizzaPanic,['Catnip Lab'],['Catnip Lab'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards', 'Remote Play Together', 'Family Sharing']","['Action', 'Casual', 'Indie', 'Massively Multiplayer', 'Racing']",0,20,['windows'],True,2024-12-01 00:00:00,[],6,5,1,0.0,6 user reviews,83.3,0,False,11.99
2716970,Tiny Jukebox,['Flocons Studio'],['Flocons Studio'],"['Single-player', 'Family Sharing']","['Action', 'Indie']",0,0,['windows'],True,2024-01-04 00:00:00,[],2,2,0,0.0,2 user reviews,100.0,0,False,2.99
2717000,Operation Save the Girl: Code X,['2024-NGame'],['2024-NGame'],"['Single-player', 'Family Sharing']","['Indie', 'RPG']",0,0,['windows'],True,2024-02-18 00:00:00,[],2,1,1,0.0,2 user reviews,50.0,0,False,1.99
2717050,幸存者幻想曲 Survivor Fantasia,['南柯一梦'],['七彩绘色游戏'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",0,31,['windows'],True,2024-02-17 00:00:00,[],4,4,0,0.0,4 user reviews,100.0,0,False,1.99
2717060,MILKING FANTASY,['眼鏡２号'],['眼鏡工房・乳業支店'],"['Single-player', 'Family Sharing']",['Adventure'],0,0,['windows'],True,2024-06-24 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,False,9.99
2716110,[Chilla's Art] Jisatsu | 自撮,"[""Chilla's Art""]","[""Chilla's Art""]","['Single-player', 'Steam Achievements', 'Family Sharing']",['Indie'],0,9,['windows'],True,2023-12-15 00:00:00,[],187,154,33,8.0,Very Positive,82.4,0,False,5.99
2716140,Milo and the Christmas Gift,['Johan Scherft'],['Second Maze'],"['Single-player', 'Steam Achievements', 'Steam Cloud']",[],0,6,"['windows', 'mac']",True,2023-12-22 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,True,0.0
2716150,Eternal Struggle,['Mihai Morosanu'],['Mihai Morosanu'],"['Single-player', 'Steam Achievements', 'Full controller support']","['Action', 'Adventure', 'Indie']",0,0,"['windows', 'mac', 'linux']",False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2716190,Dungeons of Dragons,['Magic Dragon Games'],['Magic Dragon Games'],"['Multi-player', 'Co-op', 'Online Co-op', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",0,0,['windows'],True,2023-12-22 00:00:00,[],1,0,1,0.0,1 user reviews,0.0,0,False,0.99
2716270,The Witch's Cauldron Prologue,['Harvey games'],['Harvey games'],['Single-player'],"['Casual', 'Indie', 'Simulation']",0,0,['windows'],True,2023-12-22 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,True,0.0
2716280,Fallen Mankind MMO,['Mikko Hämäläinen'],['Mikko Hämäläinen'],"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op']","['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2716290,Medieval Life,['Wasted Potential Studios'],['Wasted Potential Studios'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op']","['Action', 'Adventure', 'RPG']",0,0,"['windows', 'mac']",False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2716300,Diminishing Light: Wheeled Carnage,['Tom McDonald Games'],['Tom McDonald Games'],"['Single-player', 'Full controller support']","['Action', 'Indie', 'Racing', 'Strategy']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2716380,Psychological Operation,['Johnson Studios'],['Johnson Studios'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie']",0,2,['windows'],True,2024-07-28 00:00:00,[],2,1,1,0.0,2 user reviews,50.0,0,False,7.99
2716520,CRASH TEST IDIOTS 2 (MULTIPLAYER),['Archor Wright'],['Archor Games'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Partial Controller Support', 'Family Sharing']",['Racing'],0,0,['windows'],True,2023-12-14 00:00:00,['CRASH TEST IDIOTS 2 (MULTIPLAYER) Soundtrack'],13,11,2,7.0,Positive,84.6,0,False,0.99
2716530,College Sex - Episode 5,['EroticGamesClub'],['EroticGamesClub'],"['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Adventure', 'Casual', 'Indie']",0,2,"['windows', 'mac', 'linux']",True,2023-12-02 00:00:00,[],1,1,0,0.0,1 user reviews,100.0,0,False,2.99
2716540,No Strings Attached,['The Circus Freaks'],['Threehaw Company Ranch'],"['Single-player', 'Full controller support']","['Adventure', 'Casual', 'Free To Play']",0,0,['windows'],True,2024-05-02 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,True,0.0
2716550,It's Grim Up North | Chapter 1,['Bad Reaction Games'],['Bad Reaction Games'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,20,['windows'],True,2024-04-26 00:00:00,[],9,9,0,0.0,9 user reviews,100.0,0,False,7.99
2715590,TryAndLove,['MYSTERY CROWN'],['MYSTERY CROWN'],"['Single-player', 'Family Sharing']","['Casual', 'Indie', 'RPG', 'Simulation']",0,26,"['windows', 'mac']",True,2024-01-25 00:00:00,[],24,17,7,6.0,Mostly Positive,70.8,0,False,6.99
2715620,Up to no GOOB,['Team SnuggleMoth'],['Team SnuggleMoth'],"['Single-player', 'Steam Achievements', 'Full controller support']","['Action', 'Indie']",0,0,"['windows', 'linux']",False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2715640,Autobus Park Sim,['Corj Dev'],[],"['Single-player', 'Family Sharing']","['Adventure', 'Casual', 'Racing', 'Simulation', 'Sports']",0,0,['windows'],True,2024-02-12 00:00:00,[],8,8,0,0.0,8 user reviews,100.0,0,False,0.99
2715650,Humans are not that against Lizardwomen,['Hue Axis Entertainment'],['Horny Capybara Studio'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",0,81,['windows'],True,2024-04-06 00:00:00,"['Humans are not that against Lizardwomen - Supporter Art&Animations Pack', 'Humans are not that against Lizardwomen Soundtrack']",130,119,11,8.0,Very Positive,91.5,0,False,3.99
2715660,Auto Tow Truck Simulator,['Auto DEVs'],[],"['Single-player', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'Simulation', 'Sports']",0,0,['windows'],True,2023-12-13 00:00:00,[],8,8,0,0.0,8 user reviews,100.0,0,False,0.99
2715700,Teeny Tiny Town,['Short Circuit Studios'],['Short Circuit Studios'],"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","['Casual', 'Indie', 'Simulation', 'Strategy']",0,20,"['windows', 'mac', 'linux']",True,2024-07-03 00:00:00,[],16,15,1,7.0,Positive,93.8,0,False,6.99
2715730,Obscure Chronicle of Dynastia,"['IsaacZhang', 'PotS']",['PotS'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']","['Indie', 'RPG', 'Strategy']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2715740,Tutor X Hypnosis,['POISON'],['PRODUCTION PENCIL'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']",['Adventure'],0,9,['windows'],True,2024-04-25 00:00:00,['Tutor X Hypnosis - Additional Episodes -'],3,2,1,0.0,3 user reviews,66.7,0,False,24.99
2715750,AQUABYSS,['Aged Code'],['Aged Code'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Stats']","['Adventure', 'RPG']",0,0,"['windows', 'linux']",False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2715760,Blu Caligo,['Eostrix Studio'],['Eostrix Studio'],"['Single-player', 'Steam Achievements', 'Full controller support']","['Adventure', 'Indie']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2715780,Minesweeper Twist,['Guillaume Fradin'],['Guillaume Fradin'],"['Single-player', 'Family Sharing']","['Casual', 'Indie', 'Strategy']",0,7,"['windows', 'mac', 'linux']",True,2024-02-25 00:00:00,[],5,5,0,0.0,5 user reviews,100.0,0,False,3.99
2715790,Horizon of Horus,['GFDS Inc.'],['GFDS Inc.'],"['Single-player', 'Tracked Controller Support', 'VR Only', 'Family Sharing']","['Action', 'Adventure', 'Strategy', 'Early Access']",0,0,['windows'],True,2024-01-03 00:00:00,[],5,4,1,0.0,5 user reviews,80.0,0,False,9.99
2715810,AirlineSim,['simulogics'],['simulogics'],"['Multi-player', 'MMO', 'In-App Purchases']","['Indie', 'Massively Multiplayer', 'Simulation', 'Strategy', 'Early Access']",0,0,"['windows', 'linux']",True,2024-06-11 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,True,0.0
2715830,FUREA UERZT,['PMA Studio'],['PMA Studio'],"['Single-player', 'Partial Controller Support', 'HDR available', 'Family Sharing']","['Action', 'Adventure', 'Racing', 'Simulation']",0,0,['windows'],True,2024-05-16 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,False,10.99
2715860,The Ogi: Cycles,['Megabyte Magician'],['Megabyte Magician'],['Single-player'],"['Adventure', 'Casual', 'Indie']",0,0,"['windows', 'mac', 'linux']",False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2715870,Before I Go,"[""J's Labratory""]","[""J's Labratory""]","['Single-player', 'Full controller support']","['Action', 'Adventure', 'Indie']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2715880,Farmer's Diary,['MYM Games Studios'],['MYM Games Studios'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Cloud']","['Casual', 'Indie', 'Simulation', 'Early Access']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2715910,Astro Hunters VR,['Wenkly Studio Sp. z o.o.'],['Wenkly Studio Sp. z o.o.'],"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Tracked Controller Support', 'VR Only', 'Family Sharing']","['Action', 'Indie']",0,0,['windows'],True,2024-08-08 00:00:00,[],33,20,13,5.0,Mixed,60.6,0,False,19.99
2715930,Songs of the HMong,['苗歌开发组'],['2P Games'],"['Single-player', 'Family Sharing']","['Adventure', 'Casual', 'Indie']",0,0,['windows'],True,2024-12-09 00:00:00,[],1,1,0,0.0,1 user reviews,100.0,0,False,8.99
2715940,Marble Champions,"['Luc Versleijen', 'Neonchimp Games']",['Luc Versleijen'],"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Stats', 'Includes level editor']","['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",0,0,"['windows', 'mac', 'linux']",False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2715970,Last Definitive Fantasy,['CleanWater'],['CleanWater'],"['Single-player', 'Partial Controller Support', 'Family Sharing']","['Indie', 'RPG']",0,0,"['windows', 'mac', 'linux']",True,2024-11-15 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,False,3.99
2715980,What if your girl was a frog 2,['Hunny Bunny Studio'],['Hunny Bunny Studio'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Casual', 'Indie']",0,12,['windows'],True,2024-02-09 00:00:00,['NSFW Content - What if your girl was a frog 2'],10,8,2,7.0,Positive,80.0,0,False,0.99
2716040,Mr Flippers Out For Vengeance,['Matt'],['Matt'],['Single-player'],"['Action', 'Adventure', 'Indie', 'RPG']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2715060,PolyZen Drive,['VitaminsizDev'],['VitaminsizDev'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Stats', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",0,9,"['windows', 'mac']",True,2024-01-06 00:00:00,[],53,51,2,8.0,Very Positive,96.2,0,False,4.99
2715090,HIP GAME,['AiAiFactory'],[' Dieselmine'],"['Single-player', 'Family Sharing']",['Casual'],0,0,['windows'],True,2023-12-07 00:00:00,[],9,9,0,0.0,9 user reviews,100.0,0,False,1.99
2715180,Summon My Girl,['ReaX pts'],['ReaX Games'],"['Single-player', 'Family Sharing']","['Casual', 'Indie', 'Simulation', 'Strategy']",0,0,['windows'],True,2023-12-14 00:00:00,[],1,1,0,0.0,1 user reviews,100.0,0,False,0.99
2715230,NINJA KATO 2,"['KIBODO', 'KIBODO GAMES']",['KIBODO'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Indie']",0,6,['windows'],True,2024-01-21 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,False,4.99
2715260,Fighting,['Loong'],['Loong'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']",['RPG'],0,17,['windows'],True,2023-12-26 00:00:00,[],2,1,1,0.0,2 user reviews,50.0,0,False,5.99
2715270,Adventuro,['Atlantean Games'],['Atlantean Games'],['Single-player'],"['Action', 'Casual', 'Indie']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2715280,Meet Your Oshi,['VchiBan'],['VchiBan'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Indie', 'Simulation', 'Strategy']",0,13,['windows'],True,2024-01-05 00:00:00,[],83,76,7,8.0,Very Positive,91.6,0,False,3.99
2715290,Foothold,['CGDC Community Game'],['Christian Game Developers Conference (CGDC)'],"['Single-player', 'VR Only']","['Action', 'Strategy']",0,0,['windows'],True,2024-01-24 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,True,0.0
2715390,Call of Farming : Together,['Mavi Game Studio'],['Mavi Game Studio'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Family Sharing']","['Casual', 'Indie', 'Racing', 'Simulation', 'Sports', 'Strategy']",0,0,['windows'],True,2024-01-04 00:00:00,[],2,0,2,0.0,2 user reviews,0.0,0,False,12.99
2715420,OFFROAD VR,['İNİTİUM STUDİO'],['İNİTİUM STUDİO'],"['Single-player', 'VR Only', 'Family Sharing']","['Racing', 'Simulation', 'Sports']",0,0,['windows'],True,2023-12-16 00:00:00,[],5,1,4,0.0,5 user reviews,20.0,0,False,7.99
2715530,SysOps Saga,['Sophism Games'],['Sophism Games'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']",['Simulation'],0,9,['windows'],True,2024-09-25 00:00:00,[],4,2,2,0.0,4 user reviews,50.0,0,False,16.99
2714580,President Race,"['WolffWare', 'BuffGames']",['BuffGames'],"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Stats', 'Family Sharing']","['Action', 'Casual', 'Indie', 'Racing']",0,21,"['windows', 'mac']",True,2024-10-02 00:00:00,[],1,1,0,0.0,1 user reviews,100.0,0,False,2.99
2714600,Hidden Capybaras with Orange,['Whimsical Universes'],['Whimsical Universes'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Family Sharing']","['Casual', 'Indie']",0,10,['windows'],True,2023-12-20 00:00:00,[],68,68,0,8.0,Very Positive,100.0,0,False,1.99
2714640,Milf Dream,['Byaka Games'],['Byaka Games'],"['Single-player', 'Family Sharing']","['Casual', 'Indie']",0,0,"['windows', 'mac', 'linux']",True,2023-12-17 00:00:00,[],3,1,2,0.0,3 user reviews,33.3,0,False,7.99
2714670,Cyan Avenger,['游吟诗人'],['游吟诗人'],"['Single-player', 'Family Sharing']","['Adventure', 'Indie']",0,0,['windows'],True,2023-12-15 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,False,0.99
2714760,GeoStrategic,['GreenDroid'],['GreenDroid'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Family Sharing']","['Action', 'Indie', 'Strategy']",0,0,['windows'],True,2024-07-05 00:00:00,[],1,1,0,0.0,1 user reviews,100.0,0,False,3.99
2714770,Cosmic Horizons: Path of the Wanderer,['Mighty Mouse'],['Mighty Mouse'],"['Single-player', 'Steam Achievements', 'Full controller support', 'HDR available']","['Action', 'Adventure']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
2714900,OG Puzzlers: Fall 2K23,['Schwan OG'],['Schwan OG'],"['Single-player', 'Steam Achievements', 'Family Sharing']",['Casual'],0,100,['windows'],True,2023-12-20 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,False,0.99
2714910,Stratum Descent,['That Indie Studio'],['That Indie Studio'],"['Single-player', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",0,0,['windows'],True,2024-11-20 00:00:00,[],3,3,0,0.0,3 user reviews,100.0,0,False,4.99
2714970,Backrooms Media,['Patrik Nagy'],['Pretty Soon'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Workshop', 'Includes level editor', 'HDR available', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy', 'Early Access']",0,14,['windows'],True,2024-09-10 00:00:00,[],103,50,53,5.0,Mixed,48.5,0,False,7.99
2715000,OG Memory:  Fall 2K23,['Schwan OG'],['Schwan OG'],"['Single-player', 'Steam Achievements', 'Family Sharing']",['Casual'],0,100,['windows'],True,2023-12-20 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,False,0.99
2714100,Emotional Flow,['Stellar Mythical'],['Stellar Mythical'],"['Single-player', 'Full controller support', 'Family Sharing']","['Casual', 'Indie']",0,0,['windows'],True,2024-03-27 00:00:00,[],5,5,0,0.0,5 user reviews,100.0,0,False,4.99
2714130,Starship Coaster,['Oghur Games'],['Oghur Games'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Action', 'Casual']",0,8,['windows'],True,2025-01-11 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,False,4.99
